NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
SEMA4D INDUCED CELL MIGRATION AND GROWTH-CONE COLLAPSE%REACTOME DATABASE ID RELEASE 91%416572	SEMA4D INDUCED CELL MIGRATION AND GROWTH-CONE COLLAPSE%REACTOME DATABASE ID RELEASE 91%416572		20	0.5453373	1.5004982	0.04812834	1.0	1.0	959	tags=25%, list=6%, signal=27%	
PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY	PID_WNT_NONCANONICAL_PATHWAY%MSIGDB_C2%PID_WNT_NONCANONICAL_PATHWAY		25	0.5187343	1.5002329	0.045028143	1.0	1.0	1283	tags=20%, list=9%, signal=22%	
INTRACILIARY TRANSPORT%GOBP%GO:0042073	INTRACILIARY TRANSPORT%GOBP%GO:0042073		36	0.4814386	1.4983602	0.029929578	1.0	1.0	3405	tags=39%, list=23%, signal=50%	
FORMATION OF THE URETERIC BUD%REACTOME DATABASE ID RELEASE 91%9830674	FORMATION OF THE URETERIC BUD%REACTOME DATABASE ID RELEASE 91%9830674		15	0.58439976	1.4980938	0.0665362	1.0	1.0	653	tags=20%, list=4%, signal=21%	
MICROTUBULE BUNDLE FORMATION%GOBP%GO:0001578	MICROTUBULE BUNDLE FORMATION%GOBP%GO:0001578		67	0.42664245	1.4964957	0.014610389	1.0	1.0	1967	tags=22%, list=13%, signal=26%	
GAB1 SIGNALOSOME%REACTOME DATABASE ID RELEASE 91%180292	GAB1 SIGNALOSOME%REACTOME DATABASE ID RELEASE 91%180292		15	0.58618945	1.4952132	0.04779412	1.0	1.0	1304	tags=27%, list=9%, signal=29%	
ESTROGEN-DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR-MEMBRANE SIGNALING%REACTOME DATABASE ID RELEASE 91%9634638	ESTROGEN-DEPENDENT NUCLEAR EVENTS DOWNSTREAM OF ESR-MEMBRANE SIGNALING%REACTOME DATABASE ID RELEASE 91%9634638		22	0.53289473	1.490534	0.037701976	1.0	1.0	1115	tags=18%, list=8%, signal=20%	
HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-ROD OUTER SEGMENT PHOTOTRANSDUCTION%PANTHER PATHWAY%P00028	HETEROTRIMERIC G-PROTEIN SIGNALING PATHWAY-ROD OUTER SEGMENT PHOTOTRANSDUCTION%PANTHER PATHWAY%P00028		15	0.5843294	1.4898194	0.07751938	1.0	1.0	447	tags=20%, list=3%, signal=21%	
DEOXYRIBOSE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046386	DEOXYRIBOSE PHOSPHATE CATABOLIC PROCESS%GOBP%GO:0046386		17	0.57094324	1.4885063	0.05639098	1.0	1.0	1481	tags=29%, list=10%, signal=33%	
MRNA TRANSPORT%GOBP%GO:0051028	MRNA TRANSPORT%GOBP%GO:0051028		65	0.4199651	1.4862375	0.0154639175	1.0	1.0	1720	tags=22%, list=12%, signal=24%	
CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004	CYTOCHROME COMPLEX ASSEMBLY%GOBP%GO:0017004		35	0.46718556	1.4856339	0.051369864	1.0	1.0	1830	tags=26%, list=12%, signal=29%	
REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381	REGULATION OF ALTERNATIVE MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0000381		48	0.4417455	1.484207	0.02631579	1.0	1.0	3785	tags=50%, list=26%, signal=67%	
REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000142	REGULATION OF DNA-TEMPLATED TRANSCRIPTION INITIATION%GOBP%GO:2000142		67	0.41465163	1.4824703	0.025210084	1.0	1.0	1553	tags=16%, list=10%, signal=18%	
POSITIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:2000463	POSITIVE REGULATION OF EXCITATORY POSTSYNAPTIC POTENTIAL%GOBP%GO:2000463		18	0.5576522	1.4816048	0.056497175	1.0	1.0	2179	tags=33%, list=15%, signal=39%	
DEOXYRIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009264	DEOXYRIBONUCLEOTIDE CATABOLIC PROCESS%GOBP%GO:0009264		18	0.5569635	1.4786447	0.06077348	1.0	1.0	1481	tags=28%, list=10%, signal=31%	
SIGNALING BY ERBB2 TMD JMD MUTANTS%REACTOME%R-HSA-9665686.3	SIGNALING BY ERBB2 TMD JMD MUTANTS%REACTOME%R-HSA-9665686.3		15	0.57876664	1.4726528	0.06946983	1.0	1.0	710	tags=27%, list=5%, signal=28%	
REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:2000300	REGULATION OF SYNAPTIC VESICLE EXOCYTOSIS%GOBP%GO:2000300		19	0.5443982	1.4722773	0.0669145	1.0	1.0	1621	tags=37%, list=11%, signal=41%	
REGULATORY NCRNA PROCESSING%GOBP%GO:0070918	REGULATORY NCRNA PROCESSING%GOBP%GO:0070918		38	0.45929214	1.4718735	0.04409171	1.0	1.0	2134	tags=39%, list=14%, signal=46%	
FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760	FOLIC ACID-CONTAINING COMPOUND METABOLIC PROCESS%GOBP%GO:0006760		20	0.52475923	1.4685583	0.054716982	1.0	1.0	2535	tags=40%, list=17%, signal=48%	
PID_P38_ALPHA_BETA_PATHWAY%MSIGDB_C2%PID_P38_ALPHA_BETA_PATHWAY	PID_P38_ALPHA_BETA_PATHWAY%MSIGDB_C2%PID_P38_ALPHA_BETA_PATHWAY		22	0.5160623	1.4662853	0.066176474	1.0	1.0	957	tags=23%, list=6%, signal=24%	
SIGNALING BY ERBB2 KD MUTANTS%REACTOME%R-HSA-9664565.3	SIGNALING BY ERBB2 KD MUTANTS%REACTOME%R-HSA-9664565.3		18	0.5426197	1.4659033	0.05	1.0	1.0	1304	tags=28%, list=9%, signal=30%	
HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY	HALLMARK_ESTROGEN_RESPONSE_EARLY%MSIGDBHALLMARK%HALLMARK_ESTROGEN_RESPONSE_EARLY		155	0.36372176	1.465045	0.009090909	1.0	1.0	2618	tags=24%, list=18%, signal=29%	
ADHERENS JUNCTION ORGANIZATION%GOBP%GO:0034332	ADHERENS JUNCTION ORGANIZATION%GOBP%GO:0034332		29	0.48592395	1.4633157	0.054446463	1.0	1.0	1145	tags=14%, list=8%, signal=15%	
BEMPEDOIC ACID THERAPY IN ATHEROSCLEROSIS AND METABOLIC SYNDROME%WIKIPATHWAYS_20250210%WP5500%HOMO SAPIENS	BEMPEDOIC ACID THERAPY IN ATHEROSCLEROSIS AND METABOLIC SYNDROME%WIKIPATHWAYS_20250210%WP5500%HOMO SAPIENS		20	0.5384575	1.4588144	0.05734767	1.0	1.0	1283	tags=25%, list=9%, signal=27%	
TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226	TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226		19	0.5381496	1.457898	0.06338028	1.0	1.0	1	tags=5%, list=0%, signal=5%	
REGULATION OF GLUCAN BIOSYNTHETIC PROCESS%GOBP%GO:0010962	REGULATION OF GLUCAN BIOSYNTHETIC PROCESS%GOBP%GO:0010962		21	0.52271485	1.456841	0.054945055	1.0	1.0	3244	tags=33%, list=22%, signal=43%	
SENSORY PERCEPTION OF LIGHT STIMULUS%GOBP%GO:0050953	SENSORY PERCEPTION OF LIGHT STIMULUS%GOBP%GO:0050953		52	0.42690173	1.4550744	0.041811846	1.0	1.0	2399	tags=31%, list=16%, signal=37%	
REGULATION OF NEUROTRANSMITTER SECRETION%GOBP%GO:0046928	REGULATION OF NEUROTRANSMITTER SECRETION%GOBP%GO:0046928		37	0.46148762	1.451096	0.044368602	1.0	1.0	2374	tags=32%, list=16%, signal=39%	
REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060260	REGULATION OF TRANSCRIPTION INITIATION BY RNA POLYMERASE II%GOBP%GO:0060260		61	0.41346118	1.4487197	0.033762056	1.0	1.0	2710	tags=25%, list=18%, signal=30%	
GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20250210%WP2880%HOMO SAPIENS	GLUCOCORTICOID RECEPTOR PATHWAY%WIKIPATHWAYS_20250210%WP2880%HOMO SAPIENS		43	0.44497734	1.4465244	0.050632913	1.0	1.0	1698	tags=21%, list=11%, signal=24%	
REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0048024	REGULATION OF MRNA SPLICING, VIA SPLICEOSOME%GOBP%GO:0048024		84	0.38939443	1.4414703	0.022544283	1.0	1.0	3435	tags=39%, list=23%, signal=51%	
REGULATION OF GLYCOGEN BIOSYNTHETIC PROCESS%GOBP%GO:0005979	REGULATION OF GLYCOGEN BIOSYNTHETIC PROCESS%GOBP%GO:0005979		21	0.52271485	1.4384996	0.05154639	1.0	1.0	3244	tags=33%, list=22%, signal=43%	
REGULATION OF TUBE SIZE%GOBP%GO:0035150	REGULATION OF TUBE SIZE%GOBP%GO:0035150		54	0.42102775	1.4326836	0.03883495	1.0	1.0	1033	tags=17%, list=7%, signal=18%	
NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931	NUCLEOBASE-CONTAINING COMPOUND TRANSPORT%GOBP%GO:0015931		144	0.3584608	1.4322288	0.013803681	1.0	1.0	1511	tags=17%, list=10%, signal=19%	
HORMONE BIOSYNTHETIC PROCESS%GOBP%GO:0042446	HORMONE BIOSYNTHETIC PROCESS%GOBP%GO:0042446		15	0.56643367	1.4308784	0.06915888	1.0	1.0	2364	tags=33%, list=16%, signal=40%	
CELLULAR RESPONSE TO GLUCOCORTICOID STIMULUS%GOBP%GO:0071385	CELLULAR RESPONSE TO GLUCOCORTICOID STIMULUS%GOBP%GO:0071385		16	0.55581576	1.4297277	0.0859375	1.0	1.0	3682	tags=44%, list=25%, signal=58%	
REGULATION OF TUBE DIAMETER%GOBP%GO:0035296	REGULATION OF TUBE DIAMETER%GOBP%GO:0035296		54	0.42102775	1.4251208	0.036585364	1.0	1.0	1033	tags=17%, list=7%, signal=18%	
PEPTIDE GPCRS%WIKIPATHWAYS_20250210%WP24%HOMO SAPIENS	PEPTIDE GPCRS%WIKIPATHWAYS_20250210%WP24%HOMO SAPIENS		27	0.47690886	1.4246495	0.0625	1.0	1.0	2161	tags=30%, list=15%, signal=35%	
ESR-MEDIATED SIGNALING%REACTOME%R-HSA-8939211.6	ESR-MEDIATED SIGNALING%REACTOME%R-HSA-8939211.6		146	0.3573331	1.4220752	0.011816839	1.0	1.0	2192	tags=20%, list=15%, signal=23%	
DIGESTIVE SYSTEM PROCESS%GOBP%GO:0022600	DIGESTIVE SYSTEM PROCESS%GOBP%GO:0022600		33	0.4611963	1.4206086	0.07167832	1.0	1.0	9	tags=6%, list=0%, signal=6%	
SIGNALING BY ERBB2 IN CANCER%REACTOME DATABASE ID RELEASE 91%1227990	SIGNALING BY ERBB2 IN CANCER%REACTOME DATABASE ID RELEASE 91%1227990		19	0.5210026	1.4167982	0.09090909	1.0	1.0	1304	tags=26%, list=9%, signal=29%	
WNT SIGNALING PATHWAY, PLANAR CELL POLARITY PATHWAY%GOBP%GO:0060071	WNT SIGNALING PATHWAY, PLANAR CELL POLARITY PATHWAY%GOBP%GO:0060071		26	0.4864281	1.4166688	0.083333336	1.0	1.0	2519	tags=35%, list=17%, signal=42%	
NEGATIVE REGULATION OF RNA SPLICING%GOBP%GO:0033119	NEGATIVE REGULATION OF RNA SPLICING%GOBP%GO:0033119		20	0.5080924	1.415695	0.07575758	1.0	1.0	3306	tags=45%, list=22%, signal=58%	
REGULATION OF MIRNA-MEDIATED GENE SILENCING%GOBP%GO:0060964	REGULATION OF MIRNA-MEDIATED GENE SILENCING%GOBP%GO:0060964		17	0.5290843	1.4128867	0.10873786	1.0	1.0	2193	tags=35%, list=15%, signal=41%	
TGF-BETA SIGNALING PATHWAY%PANTHER PATHWAY%P00052	TGF-BETA SIGNALING PATHWAY%PANTHER PATHWAY%P00052		64	0.40375045	1.4124318	0.03267974	1.0	1.0	3341	tags=36%, list=23%, signal=46%	
FORMATION OF THE NEPHRIC DUCT%REACTOME DATABASE ID RELEASE 91%9830364	FORMATION OF THE NEPHRIC DUCT%REACTOME DATABASE ID RELEASE 91%9830364		15	0.5577198	1.4115226	0.0961183	1.0	1.0	2193	tags=27%, list=15%, signal=31%	
REGULATION OF RNA SPLICING%GOBP%GO:0043484	REGULATION OF RNA SPLICING%GOBP%GO:0043484		157	0.3505009	1.405794	0.013274336	1.0	1.0	3435	tags=35%, list=23%, signal=45%	
RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333	RENAL TUBULE MORPHOGENESIS%GOBP%GO:0061333		22	0.49905917	1.4056479	0.07962963	1.0	1.0	2193	tags=32%, list=15%, signal=37%	
REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368	REGULATION OF POST-TRANSCRIPTIONAL GENE SILENCING BY REGULATORY NCRNA%GOBP%GO:1900368		17	0.5290843	1.4049679	0.092391305	1.0	1.0	2193	tags=35%, list=15%, signal=41%	
BLOOD VESSEL DIAMETER MAINTENANCE%GOBP%GO:0097746	BLOOD VESSEL DIAMETER MAINTENANCE%GOBP%GO:0097746		54	0.42102775	1.4035054	0.048442908	1.0	1.0	1033	tags=17%, list=7%, signal=18%	
REGULATION OF MRNA PROCESSING%GOBP%GO:0050684	REGULATION OF MRNA PROCESSING%GOBP%GO:0050684		106	0.3667641	1.401958	0.0384	1.0	1.0	3785	tags=42%, list=26%, signal=57%	
POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491	POSITIVE REGULATION OF FILOPODIUM ASSEMBLY%GOBP%GO:0051491		23	0.49034786	1.3950802	0.089090906	1.0	1.0	1562	tags=30%, list=11%, signal=34%	
DNA DAMAGE RESPONSE ONLY ATM DEPENDENT %WIKIPATHWAYS_20250210%WP710%HOMO SAPIENS	DNA DAMAGE RESPONSE ONLY ATM DEPENDENT %WIKIPATHWAYS_20250210%WP710%HOMO SAPIENS		74	0.38233054	1.3944668	0.04180602	1.0	1.0	1625	tags=20%, list=11%, signal=23%	
VESICLE TARGETING, ROUGH ER TO CIS-GOLGI%GOBP%GO:0048207	VESICLE TARGETING, ROUGH ER TO CIS-GOLGI%GOBP%GO:0048207		22	0.48820952	1.392347	0.07964602	1.0	1.0	1878	tags=32%, list=13%, signal=36%	
FLUOXETINE ACTION PATHWAY%PATHWHIZ%PW000428	FLUOXETINE ACTION PATHWAY%PATHWHIZ%PW000428		19	0.5141947	1.3916724	0.1023166	1.0	1.0	1714	tags=21%, list=12%, signal=24%	
RNA TRANSPORT%GOBP%GO:0050658	RNA TRANSPORT%GOBP%GO:0050658		94	0.37313262	1.3913982	0.041800644	1.0	1.0	1511	tags=17%, list=10%, signal=19%	
TISSUE HOMEOSTASIS%GOBP%GO:0001894	TISSUE HOMEOSTASIS%GOBP%GO:0001894		102	0.36876985	1.3912838	0.021172639	1.0	1.0	605	tags=10%, list=4%, signal=10%	
RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR	RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%RXR AND RAR HETERODIMERIZATION WITH OTHER NUCLEAR RECEPTOR		24	0.48958236	1.3906655	0.07550645	1.0	1.0	589	tags=13%, list=4%, signal=13%	
NUCLEIC ACID TRANSPORT%GOBP%GO:0050657	NUCLEIC ACID TRANSPORT%GOBP%GO:0050657		94	0.37313262	1.3893957	0.035825547	1.0	1.0	1511	tags=17%, list=10%, signal=19%	
