NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.9	INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.9	Details ...	56	-0.5500173	-2.0342996	0.0	0.014961552	0.136	2739	tags=50%, list=19%, signal=61%	
PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0000560	PHOSPHOENOLPYRUVATE CARBOXYKINASE DEFICIENCY 1 (PEPCK1)%SMPDB%SMP0000560	Details ...	19	-0.7071296	-2.0293288	0.0	0.015277551	0.147	2108	tags=58%, list=14%, signal=67%	
GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	GLYCOGENOSIS, TYPE IC%SMPDB%SMP0000574	Details ...	19	-0.7071296	-2.0274525	0.0	0.015127384	0.155	2108	tags=58%, list=14%, signal=67%	
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.4	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.4	Details ...	19	-0.6993883	-2.02704	0.0	0.014413513	0.156	2457	tags=63%, list=17%, signal=76%	
REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0052547	REGULATION OF PEPTIDASE ACTIVITY%GOBP%GO:0052547	Details ...	38	-0.60294145	-2.0250478	0.0	0.014241536	0.162	3015	tags=50%, list=20%, signal=63%	
COLLAGEN FORMATION%REACTOME%R-HSA-1474290.5	COLLAGEN FORMATION%REACTOME%R-HSA-1474290.5		81	-0.5100367	-2.0210903	0.0	0.014756369	0.177	4573	tags=64%, list=31%, signal=92%	
GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374	GLYCOGEN STORAGE DISEASE TYPE 1A (GSD1A) OR VON GIERKE DISEASE%SMPDB%SMP0000374		19	-0.7071296	-2.0199819	0.0	0.014225276	0.178	2108	tags=58%, list=14%, signal=67%	
GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581	GLYCOGENOSIS, TYPE IA. VON GIERKE DISEASE%SMPDB%SMP0000581		19	-0.7071296	-2.0165071	0.0	0.0146886455	0.19	2108	tags=58%, list=14%, signal=67%	
DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4	DNA STRAND ELONGATION%REACTOME%R-HSA-69190.4		32	-0.61092967	-2.0127864	0.0	0.01505388	0.2	2794	tags=59%, list=19%, signal=73%	
FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562	FRUCTOSE-1,6-DIPHOSPHATASE DEFICIENCY%SMPDB%SMP0000562		19	-0.7071296	-2.0041966	0.0	0.016639723	0.23	2108	tags=58%, list=14%, signal=67%	
GLUCONEOGENESIS%PATHWHIZ%PW000152	GLUCONEOGENESIS%PATHWHIZ%PW000152		19	-0.7071296	-1.9968498	0.0	0.017743163	0.25	2108	tags=58%, list=14%, signal=67%	
ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME%R-HSA-2029485.3	ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME%R-HSA-2029485.3		30	-0.6212452	-1.9967711	0.0	0.017142912	0.25	3121	tags=63%, list=21%, signal=80%	
FCGR ACTIVATION%REACTOME%R-HSA-2029481.3	FCGR ACTIVATION%REACTOME%R-HSA-2029481.3		18	-0.71799326	-1.9861424	0.0	0.019759385	0.292	2457	tags=72%, list=17%, signal=86%	
ADP METABOLIC PROCESS%GOBP%GO:0046031	ADP METABOLIC PROCESS%GOBP%GO:0046031		28	-0.6380777	-1.9854993	0.0	0.019185938	0.294	2851	tags=57%, list=19%, signal=71%	
GLYCOLYSIS%BIOCYC%PWY66-400	GLYCOLYSIS%BIOCYC%PWY66-400		18	-0.69824755	-1.983373	0.0	0.01906964	0.299	1908	tags=61%, list=13%, signal=70%	
SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS	SYNDECAN-1-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%SYNDECAN-1-MEDIATED SIGNALING EVENTS		35	-0.58597857	-1.9754848	0.0	0.020826947	0.332	4055	tags=57%, list=27%, signal=79%	
FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.3	FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.3		89	-0.4995629	-1.9718574	0.0	0.021598674	0.353	3235	tags=49%, list=22%, signal=63%	
LEUKOCYTE ACTIVATION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:0002269	LEUKOCYTE ACTIVATION INVOLVED IN INFLAMMATORY RESPONSE%GOBP%GO:0002269		19	-0.68248796	-1.9674627	0.0	0.022127163	0.371	1682	tags=42%, list=11%, signal=47%	
OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119	OXIDATIVE PHOSPHORYLATION%GOBP%GO:0006119		70	-0.5159778	-1.966501	0.0	0.021890543	0.377	3408	tags=47%, list=23%, signal=61%	
PRESYNAPTIC ENDOCYTOSIS%GOBP%GO:0140238	PRESYNAPTIC ENDOCYTOSIS%GOBP%GO:0140238		33	-0.59979767	-1.9648615	0.0	0.021801503	0.38	2564	tags=42%, list=17%, signal=51%	
REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME%R-HSA-2029482.4	REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME%R-HSA-2029482.4		67	-0.51211387	-1.9578102	0.0	0.023632003	0.413	3235	tags=52%, list=22%, signal=67%	
ADP CATABOLIC PROCESS%GOBP%GO:0046032	ADP CATABOLIC PROCESS%GOBP%GO:0046032		25	-0.6364467	-1.956055	0.0	0.023842542	0.422	2851	tags=60%, list=19%, signal=74%	
CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052	CARBOHYDRATE CATABOLIC PROCESS%GOBP%GO:0016052		69	-0.5019301	-1.9559008	0.0	0.023296885	0.422	3255	tags=45%, list=22%, signal=57%	
COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574	COLLAGEN CATABOLIC PROCESS%GOBP%GO:0030574		23	-0.64957404	-1.9527794	0.0	0.023946382	0.437	3364	tags=70%, list=23%, signal=90%	
ATP METABOLIC PROCESS%GOBP%GO:0046034	ATP METABOLIC PROCESS%GOBP%GO:0046034		93	-0.47594383	-1.9495001	0.0	0.024561677	0.452	3348	tags=46%, list=23%, signal=59%	
GLUCONEOGENESIS%PATHWHIZ%PW088242	GLUCONEOGENESIS%PATHWHIZ%PW088242		16	-0.71252275	-1.9477198	0.0	0.024650116	0.464	2108	tags=50%, list=14%, signal=58%	
AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781	AEROBIC RESPIRATION I (CYTOCHROME C)%BIOCYC%PWY-3781		62	-0.527122	-1.9459827	0.0	0.024660254	0.469	3408	tags=52%, list=23%, signal=67%	
MICROGLIAL CELL ACTIVATION%GOBP%GO:0001774	MICROGLIAL CELL ACTIVATION%GOBP%GO:0001774		19	-0.68248796	-1.9414364	0.0	0.025871208	0.499	1682	tags=42%, list=11%, signal=47%	
SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488	SYNAPTIC VESICLE ENDOCYTOSIS%GOBP%GO:0048488		33	-0.59979767	-1.9328893	0.0	0.028704021	0.543	2564	tags=42%, list=17%, signal=51%	
PROTEIN HYDROXYLATION%GOBP%GO:0018126	PROTEIN HYDROXYLATION%GOBP%GO:0018126		16	-0.70800924	-1.9246871	0.0	0.032067318	0.591	2313	tags=56%, list=16%, signal=67%	
AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646	AEROBIC ELECTRON TRANSPORT CHAIN%GOBP%GO:0019646		63	-0.5138094	-1.9244429	0.0	0.031437457	0.591	1746	tags=32%, list=12%, signal=36%	
MICROGLIA PATHOGEN PHAGOCYTOSIS PATHWAY%WIKIPATHWAYS_20250210%WP3937%HOMO SAPIENS	MICROGLIA PATHOGEN PHAGOCYTOSIS PATHWAY%WIKIPATHWAYS_20250210%WP3937%HOMO SAPIENS		28	-0.60088015	-1.923491	0.0	0.031300463	0.598	3638	tags=68%, list=25%, signal=90%	
ACTIVATION OF MATRIX METALLOPROTEINASES%REACTOME%R-HSA-1592389.4	ACTIVATION OF MATRIX METALLOPROTEINASES%REACTOME%R-HSA-1592389.4		21	-0.6509943	-1.9206778	0.0	0.031887725	0.616	3364	tags=67%, list=23%, signal=86%	
ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900	ELECTRON TRANSPORT CHAIN%GOBP%GO:0022900		77	-0.48713768	-1.9199055	0.0	0.031649645	0.622	3408	tags=43%, list=23%, signal=55%	
ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6	ACTIVATION OF THE PRE-REPLICATIVE COMPLEX%REACTOME%R-HSA-68962.6		33	-0.58950984	-1.9184507	0.0022222223	0.03173593	0.633	3926	tags=61%, list=27%, signal=82%	
GLYCOLYTIC PROCESS%GOBP%GO:0006096	GLYCOLYTIC PROCESS%GOBP%GO:0006096		25	-0.6364467	-1.9156381	0.0	0.032342162	0.648	2851	tags=60%, list=19%, signal=74%	
PARASITE INFECTION%REACTOME DATABASE ID RELEASE 91%9664407	PARASITE INFECTION%REACTOME DATABASE ID RELEASE 91%9664407		64	-0.50802386	-1.9156134	0.0	0.031780023	0.649	3235	tags=52%, list=22%, signal=66%	
FCGR3A-MEDIATED PHAGOCYTOSIS%REACTOME%R-HSA-9664422.2	FCGR3A-MEDIATED PHAGOCYTOSIS%REACTOME%R-HSA-9664422.2		64	-0.50802386	-1.9149115	0.0	0.031536397	0.654	3235	tags=52%, list=22%, signal=66%	
MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775	MITOCHONDRIAL ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042775		64	-0.50200975	-1.9113108	0.0	0.03243151	0.672	3408	tags=45%, list=23%, signal=59%	
PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135	PURINE NUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009135		31	-0.59629655	-1.9088275	0.0	0.032839015	0.684	2851	tags=55%, list=19%, signal=68%	
LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.2	LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.2		64	-0.50802386	-1.9057933	0.0	0.033651065	0.693	3235	tags=52%, list=22%, signal=66%	
ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773	ATP SYNTHESIS COUPLED ELECTRON TRANSPORT%GOBP%GO:0042773		64	-0.50200975	-1.90195	0.0	0.034763448	0.705	3408	tags=45%, list=23%, signal=59%	
PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090	PYRUVATE METABOLIC PROCESS%GOBP%GO:0006090		41	-0.5482096	-1.8985246	0.0023809525	0.03567774	0.72	2851	tags=49%, list=19%, signal=60%	
COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963	COLLAGEN METABOLIC PROCESS%GOBP%GO:0032963		38	-0.5551813	-1.8975255	0.0	0.03563078	0.724	4055	tags=66%, list=27%, signal=90%	
RESPIRATORY BURST%GOBP%GO:0045730	RESPIRATORY BURST%GOBP%GO:0045730		18	-0.6901305	-1.8974599	0.0	0.03511594	0.725	4565	tags=94%, list=31%, signal=136%	
COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199	COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199		42	-0.5532299	-1.8965325	0.0	0.034902576	0.731	4055	tags=60%, list=27%, signal=82%	
TELOMERE MAINTENANCE%REACTOME DATABASE ID RELEASE 91%157579	TELOMERE MAINTENANCE%REACTOME DATABASE ID RELEASE 91%157579		62	-0.50261813	-1.8943676	0.0	0.035655946	0.743	3479	tags=52%, list=24%, signal=67%	
TRANSCRIPTIONAL REGULATION OF MEMORY B CELL DIFFERENTIATION%WIKIPATHWAYS_20250210%WP5491%HOMO SAPIENS	TRANSCRIPTIONAL REGULATION OF MEMORY B CELL DIFFERENTIATION%WIKIPATHWAYS_20250210%WP5491%HOMO SAPIENS		32	-0.57384324	-1.893658	0.0021786492	0.035561226	0.75	4068	tags=47%, list=27%, signal=65%	
RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0006898	RECEPTOR-MEDIATED ENDOCYTOSIS%GOBP%GO:0006898		124	-0.45253783	-1.8927978	0.0	0.035396818	0.757	2977	tags=41%, list=20%, signal=51%	
TYROBP CAUSAL NETWORK IN MICROGLIA%WIKIPATHWAYS_20250210%WP3945%HOMO SAPIENS	TYROBP CAUSAL NETWORK IN MICROGLIA%WIKIPATHWAYS_20250210%WP3945%HOMO SAPIENS		42	-0.5580988	-1.8926961	0.0	0.034900438	0.758	2158	tags=33%, list=15%, signal=39%	
AEROBIC RESPIRATION%GOBP%GO:0009060	AEROBIC RESPIRATION%GOBP%GO:0009060		96	-0.46264634	-1.8853656	0.0	0.038131952	0.785	3408	tags=43%, list=23%, signal=55%	
POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 91%8957275	POST-TRANSLATIONAL PROTEIN PHOSPHORYLATION%REACTOME DATABASE ID RELEASE 91%8957275		71	-0.48381224	-1.8853351	0.0	0.03756282	0.785	2547	tags=37%, list=17%, signal=44%	
CELLULAR RESPIRATION%GOBP%GO:0045333	CELLULAR RESPIRATION%GOBP%GO:0045333		105	-0.45240444	-1.8799661	0.0	0.039592963	0.802	3408	tags=40%, list=23%, signal=52%	
FERROPTOSIS%WIKIPATHWAYS_20250210%WP4313%HOMO SAPIENS	FERROPTOSIS%WIKIPATHWAYS_20250210%WP4313%HOMO SAPIENS		36	-0.553899	-1.8788321	0.002444988	0.039702598	0.809	2832	tags=44%, list=19%, signal=55%	
CELLULAR RESPONSE TO CHEMICAL STRESS%REACTOME%R-HSA-9711123.5	CELLULAR RESPONSE TO CHEMICAL STRESS%REACTOME%R-HSA-9711123.5		175	-0.42182478	-1.8747921	0.0	0.041418612	0.824	1804	tags=33%, list=12%, signal=37%	
HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION	HALLMARK_OXIDATIVE_PHOSPHORYLATION%MSIGDBHALLMARK%HALLMARK_OXIDATIVE_PHOSPHORYLATION		144	-0.43893945	-1.8729078	0.0	0.041804668	0.832	3548	tags=40%, list=24%, signal=52%	
NEUTROPHIL CHEMOTAXIS%GOBP%GO:0030593	NEUTROPHIL CHEMOTAXIS%GOBP%GO:0030593		27	-0.59426343	-1.8727807	0.0023640662	0.041355275	0.834	3026	tags=52%, list=20%, signal=65%	
ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING	ALPHA-SYNUCLEIN SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%ALPHA-SYNUCLEIN SIGNALING		27	-0.60020334	-1.8690221	0.0021978023	0.042974103	0.851	2057	tags=44%, list=14%, signal=52%	
DNA REPLICATION%WIKIPATHWAYS_20250210%WP466%HOMO SAPIENS	DNA REPLICATION%WIKIPATHWAYS_20250210%WP466%HOMO SAPIENS		31	-0.57389283	-1.8639563	0.0	0.045445886	0.872	2876	tags=58%, list=19%, signal=72%	
ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME DATABASE ID RELEASE 91%983695	ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME DATABASE ID RELEASE 91%983695		33	-0.564023	-1.8625985	0.0	0.04573937	0.877	3629	tags=76%, list=25%, signal=100%	
PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179	PURINE RIBONUCLEOSIDE DIPHOSPHATE METABOLIC PROCESS%GOBP%GO:0009179		30	-0.58693326	-1.8624992	0.0	0.04513754	0.877	2851	tags=53%, list=19%, signal=66%	
RIBONUCLEOSIDE DIPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009191	RIBONUCLEOSIDE DIPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009191		30	-0.5665597	-1.8616862	0.0024096386	0.04516166	0.878	2851	tags=50%, list=19%, signal=62%	
REGULATION OF SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0090322	REGULATION OF SUPEROXIDE METABOLIC PROCESS%GOBP%GO:0090322		17	-0.671618	-1.8591695	0.0	0.04584562	0.883	2319	tags=47%, list=16%, signal=56%	
PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.4	PROCESSIVE SYNTHESIS ON THE LAGGING STRAND%REACTOME%R-HSA-69183.4		15	-0.71173733	-1.8584721	0.0020920502	0.045501877	0.885	2794	tags=67%, list=19%, signal=82%	
POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984	POSITIVE REGULATION OF CHROMOSOME SEGREGATION%GOBP%GO:0051984		28	-0.5745736	-1.8503894	0.0	0.04987655	0.908	3636	tags=46%, list=25%, signal=61%	
POST-CHAPERONIN TUBULIN FOLDING PATHWAY%REACTOME DATABASE ID RELEASE 91%389977	POST-CHAPERONIN TUBULIN FOLDING PATHWAY%REACTOME DATABASE ID RELEASE 91%389977		18	-0.6481318	-1.8501164	0.004405286	0.049357712	0.909	3203	tags=56%, list=22%, signal=71%	
TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 91%174417	TELOMERE C-STRAND (LAGGING STRAND) SYNTHESIS%REACTOME DATABASE ID RELEASE 91%174417		33	-0.57604903	-1.8500115	0.0023696683	0.04883134	0.91	2178	tags=48%, list=15%, signal=57%	
HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201	HEPARAN SULFATE PROTEOGLYCAN METABOLIC PROCESS%GOBP%GO:0030201		30	-0.57228976	-1.8465422	0.0	0.050546706	0.925	4017	tags=50%, list=27%, signal=68%	
NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142	NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009142		59	-0.50006074	-1.8437126	0.0	0.05178855	0.932	3348	tags=49%, list=23%, signal=63%	
RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904	RESPIRATORY ELECTRON TRANSPORT CHAIN%GOBP%GO:0022904		70	-0.48126364	-1.8418962	0.0	0.05241435	0.937	1746	tags=29%, list=12%, signal=32%	
POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760	POSITIVE REGULATION OF TUMOR NECROSIS FACTOR PRODUCTION%GOBP%GO:0032760		67	-0.4844812	-1.8416806	0.0	0.052007176	0.938	2739	tags=39%, list=19%, signal=47%	
CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH RUSSELL PATHWAYS%WIKIPATHWAYS_20250210%WP4718%HOMO SAPIENS	CHOLESTEROL METABOLISM WITH BLOCH AND KANDUTSCH RUSSELL PATHWAYS%WIKIPATHWAYS_20250210%WP4718%HOMO SAPIENS		29	-0.5716059	-1.8367863	0.0022271716	0.054462545	0.947	1907	tags=38%, list=13%, signal=43%	
REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426	REGULATION OF IGF ACTIVITY BY IGFBP%REACTOME DATABASE ID RELEASE 91%381426		80	-0.46807858	-1.8350407	0.0	0.05506012	0.952	2865	tags=38%, list=19%, signal=46%	
POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005976	POLYSACCHARIDE METABOLIC PROCESS%GOBP%GO:0005976		42	-0.53114474	-1.8332466	0.0	0.0560076	0.953	3789	tags=50%, list=26%, signal=67%	
DNA REPLICATION INITIATION%GOBP%GO:0006270	DNA REPLICATION INITIATION%GOBP%GO:0006270		25	-0.6007771	-1.8332012	0.0022727272	0.055454772	0.954	2876	tags=56%, list=19%, signal=69%	
POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000379	POSITIVE REGULATION OF REACTIVE OXYGEN SPECIES METABOLIC PROCESS%GOBP%GO:2000379		46	-0.502995	-1.8317429	0.002444988	0.05589371	0.961	1605	tags=30%, list=11%, signal=34%	
BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.3	BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS%REACTOME%R-HSA-2173782.3		38	-0.5524269	-1.829324	0.002352941	0.05668317	0.966	3985	tags=58%, list=27%, signal=79%	
PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206	PURINE RIBONUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009206		50	-0.5009115	-1.8271701	0.0	0.057569847	0.969	3348	tags=50%, list=23%, signal=64%	
WARBURG EFFECT%PATHWHIZ%PW000630	WARBURG EFFECT%PATHWHIZ%PW000630		40	-0.5307847	-1.826342	0.0	0.057474565	0.972	3018	tags=55%, list=20%, signal=69%	
PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145	PURINE NUCLEOSIDE TRIPHOSPHATE BIOSYNTHETIC PROCESS%GOBP%GO:0009145		50	-0.5009115	-1.8253269	0.0022624435	0.057430085	0.973	3348	tags=50%, list=23%, signal=64%	
TYPE I COLLAGEN SYNTHESIS IN THE CONTEXT OF OSTEOGENESIS IMPERFECTA%WIKIPATHWAYS_20250210%WP4786%HOMO SAPIENS	TYPE I COLLAGEN SYNTHESIS IN THE CONTEXT OF OSTEOGENESIS IMPERFECTA%WIKIPATHWAYS_20250210%WP4786%HOMO SAPIENS		22	-0.6142008	-1.8245121	0.004338395	0.057451267	0.975	3985	tags=68%, list=27%, signal=93%	
PURINE NUCLEOSIDE DIPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009137	PURINE NUCLEOSIDE DIPHOSPHATE CATABOLIC PROCESS%GOBP%GO:0009137		27	-0.58261204	-1.8228474	0.0021978023	0.058021944	0.977	2851	tags=56%, list=19%, signal=69%	
ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME DATABASE ID RELEASE 91%1222556	ROS AND RNS PRODUCTION IN PHAGOCYTES%REACTOME DATABASE ID RELEASE 91%1222556		30	-0.5628856	-1.8227112	0.0022172949	0.05747799	0.977	3638	tags=53%, list=25%, signal=71%	
