NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
ACTIVIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0032924	ACTIVIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0032924		17	-0.6268316	-1.7769295	0.004385965	0.16770759	0.999	4231	tags=71%, list=29%, signal=99%	
FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901570	FATTY ACID DERIVATIVE BIOSYNTHETIC PROCESS%GOBP%GO:1901570		37	-0.5289278	-1.7744282	0.0	0.1659508	0.999	1770	tags=32%, list=12%, signal=37%	
XENOBIOTIC TRANSMEMBRANE TRANSPORT%GOBP%GO:0006855	XENOBIOTIC TRANSMEMBRANE TRANSPORT%GOBP%GO:0006855		15	-0.6680893	-1.7718017	0.0	0.16489479	1.0	1511	tags=40%, list=10%, signal=45%	
POSITIVE REGULATION OF ORGAN GROWTH%GOBP%GO:0046622	POSITIVE REGULATION OF ORGAN GROWTH%GOBP%GO:0046622		17	-0.6424997	-1.7713604	0.0067873304	0.16011357	1.0	2963	tags=53%, list=20%, signal=66%	
SECONDARY METABOLIC PROCESS%GOBP%GO:0019748	SECONDARY METABOLIC PROCESS%GOBP%GO:0019748		19	-0.61160606	-1.7585169	0.0070093456	0.1769808	1.0	2816	tags=53%, list=19%, signal=65%	
BIOCARTA_NUCLEARRS_PATHWAY%MSIGDB_C2%BIOCARTA_NUCLEARRS_PATHWAY	BIOCARTA_NUCLEARRS_PATHWAY%MSIGDB_C2%BIOCARTA_NUCLEARRS_PATHWAY		18	-0.6261371	-1.758291	0.004464286	0.17194031	1.0	3282	tags=44%, list=22%, signal=57%	
NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170	NEGATIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORT%GOBP%GO:1903170		24	-0.59384716	-1.7514029	0.006833713	0.1777959	1.0	718	tags=25%, list=5%, signal=26%	
CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006	CARDIAC CELL DEVELOPMENT%GOBP%GO:0055006		32	-0.5401686	-1.7498221	0.0023419203	0.17563385	1.0	1216	tags=34%, list=8%, signal=37%	
POSITIVE REGULATION OF HEART GROWTH%GOBP%GO:0060421	POSITIVE REGULATION OF HEART GROWTH%GOBP%GO:0060421		17	-0.6424997	-1.746453	0.013824885	0.17570616	1.0	2963	tags=53%, list=20%, signal=66%	
NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20250210%WP299%HOMO SAPIENS	NUCLEAR RECEPTORS IN LIPID METABOLISM AND TOXICITY%WIKIPATHWAYS_20250210%WP299%HOMO SAPIENS		15	-0.6492377	-1.74186	0.011415525	0.17814162	1.0	3282	tags=47%, list=22%, signal=60%	
REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667	REGULATION OF OSTEOBLAST DIFFERENTIATION%GOBP%GO:0045667		81	-0.4392514	-1.7417424	0.0025974025	0.1734411	1.0	3103	tags=35%, list=21%, signal=43%	
ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252	ACTIN-MEDIATED CELL CONTRACTION%GOBP%GO:0070252		52	-0.48347962	-1.737795	0.0025839794	0.17585479	1.0	2501	tags=42%, list=17%, signal=51%	
LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0035338	LONG-CHAIN FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0035338		15	-0.65569705	-1.736782	0.009111618	0.17337622	1.0	1116	tags=27%, list=8%, signal=29%	
REGULATION OF CARDIAC MUSCLE CELL PROLIFERATION%GOBP%GO:0060043	REGULATION OF CARDIAC MUSCLE CELL PROLIFERATION%GOBP%GO:0060043		18	-0.6030266	-1.7297796	0.014251782	0.18054064	1.0	3109	tags=50%, list=21%, signal=63%	
REGULATION OF ORGAN GROWTH%GOBP%GO:0046620	REGULATION OF ORGAN GROWTH%GOBP%GO:0046620		32	-0.53809804	-1.7266384	0.0024096386	0.18156627	1.0	4492	tags=56%, list=30%, signal=81%	
REGULATION OF CARDIAC MUSCLE TISSUE GROWTH%GOBP%GO:0055021	REGULATION OF CARDIAC MUSCLE TISSUE GROWTH%GOBP%GO:0055021		22	-0.5812984	-1.7221812	0.006880734	0.18474151	1.0	3109	tags=45%, list=21%, signal=57%	
FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0046949	FATTY-ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0046949		23	-0.5791424	-1.7197686	0.00968523	0.18416138	1.0	1486	tags=30%, list=10%, signal=34%	
POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149	POSITIVE REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051149		38	-0.504715	-1.719041	0.010666667	0.1812063	1.0	1914	tags=37%, list=13%, signal=42%	
REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL BY SARCOPLASMIC RETICULUM%GOBP%GO:0010880	REGULATION OF RELEASE OF SEQUESTERED CALCIUM ION INTO CYTOSOL BY SARCOPLASMIC RETICULUM%GOBP%GO:0010880		19	-0.600102	-1.7179241	0.0023696683	0.17879693	1.0	804	tags=26%, list=5%, signal=28%	
APAP ADME%REACTOME%R-HSA-9753281.3	APAP ADME%REACTOME%R-HSA-9753281.3		18	-0.6094955	-1.7156779	0.0154639175	0.1788215	1.0	1770	tags=50%, list=12%, signal=57%	
BLOOD COAGULATION%PANTHER PATHWAY%P00011	BLOOD COAGULATION%PANTHER PATHWAY%P00011		15	-0.6424739	-1.7146231	0.011389522	0.17694056	1.0	1188	tags=33%, list=8%, signal=36%	
SYNTHESIS OF VERY LONG-CHAIN FATTY ACYL-COAS%REACTOME%R-HSA-75876.10	SYNTHESIS OF VERY LONG-CHAIN FATTY ACYL-COAS%REACTOME%R-HSA-75876.10		17	-0.6052398	-1.7110741	0.011415525	0.17934245	1.0	1116	tags=24%, list=8%, signal=25%	
CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013	CARDIAC MUSCLE CELL DEVELOPMENT%GOBP%GO:0055013		27	-0.5586398	-1.7099121	0.0073891627	0.17729527	1.0	1216	tags=33%, list=8%, signal=36%	
REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882	REGULATION OF CARDIAC MUSCLE CONTRACTION BY CALCIUM ION SIGNALING%GOBP%GO:0010882		17	-0.60057825	-1.7098079	0.015118791	0.17393404	1.0	1168	tags=35%, list=8%, signal=38%	
TRP CHANNELS%REACTOME%R-HSA-3295583.4	TRP CHANNELS%REACTOME%R-HSA-3295583.4		18	-0.6070088	-1.7087457	0.0093896715	0.17207414	1.0	1272	tags=33%, list=9%, signal=36%	
LEARNING%GOBP%GO:0007612	LEARNING%GOBP%GO:0007612		44	-0.49447098	-1.7065454	0.0	0.17244326	1.0	2038	tags=32%, list=14%, signal=37%	
TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226	TRANSMISSION OF NERVE IMPULSE%GOBP%GO:0019226		19	-0.6008604	-1.7045186	0.017114915	0.17228101	1.0	2357	tags=47%, list=16%, signal=56%	
LEARNING OR MEMORY%GOBP%GO:0007611	LEARNING OR MEMORY%GOBP%GO:0007611		84	-0.43238485	-1.7028226	0.0	0.17165393	1.0	2842	tags=36%, list=19%, signal=44%	
CEREBRAL CORTEX CELL MIGRATION%GOBP%GO:0021795	CEREBRAL CORTEX CELL MIGRATION%GOBP%GO:0021795		18	-0.5960766	-1.7013938	0.006802721	0.17085114	1.0	2087	tags=50%, list=14%, signal=58%	
THIOESTER BIOSYNTHETIC PROCESS%GOBP%GO:0035384	THIOESTER BIOSYNTHETIC PROCESS%GOBP%GO:0035384		34	-0.50583625	-1.6977111	0.004901961	0.17333072	1.0	1509	tags=26%, list=10%, signal=29%	
DETECTION OF CHEMICAL STIMULUS%GOBP%GO:0009593	DETECTION OF CHEMICAL STIMULUS%GOBP%GO:0009593		45	-0.48431835	-1.6823322	0.0	0.195617	1.0	3314	tags=40%, list=22%, signal=51%	
THROMBIN SIGNALLING THROUGH PROTEINASE ACTIVATED RECEPTORS (PARS)%REACTOME%R-HSA-456926.4	THROMBIN SIGNALLING THROUGH PROTEINASE ACTIVATED RECEPTORS (PARS)%REACTOME%R-HSA-456926.4		24	-0.54900527	-1.6820948	0.009456265	0.19258943	1.0	834	tags=25%, list=6%, signal=26%	
REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588	REGULATION OF NEUROTRANSMITTER TRANSPORT%GOBP%GO:0051588		46	-0.4761699	-1.6812346	0.0	0.19070193	1.0	3727	tags=50%, list=25%, signal=67%	
ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0071616	ACYL-COA BIOSYNTHETIC PROCESS%GOBP%GO:0071616		34	-0.50583625	-1.6779429	0.0	0.19329397	1.0	1509	tags=26%, list=10%, signal=29%	
POSITIVE REGULATION OF CARDIAC MUSCLE TISSUE GROWTH%GOBP%GO:0055023	POSITIVE REGULATION OF CARDIAC MUSCLE TISSUE GROWTH%GOBP%GO:0055023		15	-0.62264365	-1.6736051	0.016166281	0.19728269	1.0	2963	tags=53%, list=20%, signal=67%	
MUSCLE CONTRACTION%REACTOME%R-HSA-397014.5	MUSCLE CONTRACTION%REACTOME%R-HSA-397014.5		138	-0.39255577	-1.6696739	0.0	0.20059773	1.0	3123	tags=42%, list=21%, signal=53%	
TERMINATION OF O-GLYCAN BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 91%977068	TERMINATION OF O-GLYCAN BIOSYNTHESIS%REACTOME DATABASE ID RELEASE 91%977068		19	-0.5919868	-1.6669234	0.018518519	0.20245177	1.0	542	tags=26%, list=4%, signal=27%	
REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0051480	REGULATION OF CYTOSOLIC CALCIUM ION CONCENTRATION%GOBP%GO:0051480		22	-0.56401056	-1.6618154	0.011312217	0.2089262	1.0	1272	tags=41%, list=9%, signal=45%	
REGULATION OF CALCIUM ION IMPORT%GOBP%GO:0090279	REGULATION OF CALCIUM ION IMPORT%GOBP%GO:0090279		24	-0.53614455	-1.6616371	0.016990291	0.20597434	1.0	1846	tags=25%, list=12%, signal=29%	
HEART PROCESS%GOBP%GO:0003015	HEART PROCESS%GOBP%GO:0003015		56	-0.45512506	-1.6588477	0.0026595744	0.2080873	1.0	2501	tags=41%, list=17%, signal=49%	
CILIOPATHIES%WIKIPATHWAYS_20250210%WP4803%HOMO SAPIENS	CILIOPATHIES%WIKIPATHWAYS_20250210%WP4803%HOMO SAPIENS		110	-0.40125355	-1.6474744	0.0	0.22718927	1.0	3323	tags=34%, list=22%, signal=43%	
LIMBIC SYSTEM DEVELOPMENT%GOBP%GO:0021761	LIMBIC SYSTEM DEVELOPMENT%GOBP%GO:0021761		26	-0.5426881	-1.6422809	0.019900497	0.23419449	1.0	1804	tags=35%, list=12%, signal=39%	
GLYCOSYLPHOSPHATIDYL INOSITOL ANCHOR PATHWAY%WIKIPATHWAYS_20250210%WP5505%HOMO SAPIENS	GLYCOSYLPHOSPHATIDYL INOSITOL ANCHOR PATHWAY%WIKIPATHWAYS_20250210%WP5505%HOMO SAPIENS		23	-0.5531867	-1.6406356	0.016509434	0.23407602	1.0	2434	tags=43%, list=16%, signal=52%	
REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153	REGULATION OF STRIATED MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051153		34	-0.49056235	-1.6397702	0.0025445293	0.23256522	1.0	1727	tags=38%, list=12%, signal=43%	
CELL-CELL SIGNALING INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086019	CELL-CELL SIGNALING INVOLVED IN CARDIAC CONDUCTION%GOBP%GO:0086019		15	-0.6038929	-1.6379015	0.015625	0.23273301	1.0	3267	tags=53%, list=22%, signal=68%	
LYMPH VESSEL DEVELOPMENT%GOBP%GO:0001945	LYMPH VESSEL DEVELOPMENT%GOBP%GO:0001945		18	-0.57499367	-1.6376355	0.00729927	0.22996531	1.0	896	tags=28%, list=6%, signal=30%	
VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038	VERY LONG-CHAIN FATTY ACID METABOLIC PROCESS%GOBP%GO:0000038		23	-0.5377144	-1.6357927	0.011061947	0.2302583	1.0	2930	tags=35%, list=20%, signal=43%	
CAMP-MEDIATED SIGNALING%GOBP%GO:0019933	CAMP-MEDIATED SIGNALING%GOBP%GO:0019933		22	-0.5602308	-1.6350819	0.014634146	0.22844939	1.0	3722	tags=59%, list=25%, signal=79%	
POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901021	POSITIVE REGULATION OF CALCIUM ION TRANSMEMBRANE TRANSPORTER ACTIVITY%GOBP%GO:1901021		21	-0.5684559	-1.6323849	0.029612755	0.23073475	1.0	2033	tags=33%, list=14%, signal=39%	
SYNCYTIUM FORMATION%GOBP%GO:0006949	SYNCYTIUM FORMATION%GOBP%GO:0006949		15	-0.5961442	-1.6306503	0.015873017	0.23111808	1.0	2831	tags=40%, list=19%, signal=49%	
DISEASES ASSOCIATED WITH GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 91%3560782	DISEASES ASSOCIATED WITH GLYCOSAMINOGLYCAN METABOLISM%REACTOME DATABASE ID RELEASE 91%3560782		36	-0.49360517	-1.6284693	0.009569378	0.23180006	1.0	3502	tags=42%, list=24%, signal=54%	
MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537	MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0060537		120	-0.38840398	-1.6284099	0.0028653296	0.22891895	1.0	1911	tags=29%, list=13%, signal=33%	
STRIATED MUSCLE CONTRACTION%GOBP%GO:0006941	STRIATED MUSCLE CONTRACTION%GOBP%GO:0006941		59	-0.43572628	-1.6271244	0.0	0.22836865	1.0	2501	tags=42%, list=17%, signal=51%	
CALCIUM ION IMPORT%GOBP%GO:0070509	CALCIUM ION IMPORT%GOBP%GO:0070509		25	-0.54216397	-1.6254865	0.013986014	0.2285695	1.0	3939	tags=44%, list=27%, signal=60%	
STEM CELL DIFFERENTIATION%GOBP%GO:0048863	STEM CELL DIFFERENTIATION%GOBP%GO:0048863		85	-0.41513783	-1.6198698	0.0029761905	0.23633868	1.0	2991	tags=39%, list=20%, signal=48%	
REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469	REGULATION OF SIGNALING RECEPTOR ACTIVITY%GOBP%GO:0010469		44	-0.46632978	-1.6163052	0.0075376886	0.24004641	1.0	1082	tags=23%, list=7%, signal=24%	
CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051	CARDIOCYTE DIFFERENTIATION%GOBP%GO:0035051		53	-0.44479215	-1.6126188	0.017456358	0.24429613	1.0	1560	tags=32%, list=11%, signal=36%	
SIGNALING BY BMP%REACTOME%R-HSA-201451.6	SIGNALING BY BMP%REACTOME%R-HSA-201451.6		25	-0.5251285	-1.6120312	0.012594459	0.2425582	1.0	3656	tags=56%, list=25%, signal=74%	
REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147	REGULATION OF MUSCLE CELL DIFFERENTIATION%GOBP%GO:0051147		74	-0.4164795	-1.6110846	0.0025062656	0.24165031	1.0	2107	tags=31%, list=14%, signal=36%	
REGENERATION%GOBP%GO:0031099	REGENERATION%GOBP%GO:0031099		25	-0.5238982	-1.6065784	0.012376238	0.24791065	1.0	1290	tags=28%, list=9%, signal=31%	
STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0014706	STRIATED MUSCLE TISSUE DEVELOPMENT%GOBP%GO:0014706		108	-0.38820112	-1.6046133	0.0	0.2489524	1.0	1608	tags=27%, list=11%, signal=30%	
METENCEPHALON DEVELOPMENT%GOBP%GO:0022037	METENCEPHALON DEVELOPMENT%GOBP%GO:0022037		17	-0.57441014	-1.604114	0.034883723	0.2471855	1.0	1783	tags=35%, list=12%, signal=40%	
VOLTAGE GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296072.4	VOLTAGE GATED POTASSIUM CHANNELS%REACTOME%R-HSA-1296072.4		22	-0.53418463	-1.5998595	0.02919708	0.25289038	1.0	3123	tags=41%, list=21%, signal=52%	
TISSUE REGENERATION%GOBP%GO:0042246	TISSUE REGENERATION%GOBP%GO:0042246		15	-0.60126543	-1.5983846	0.022727273	0.25296205	1.0	1290	tags=33%, list=9%, signal=36%	
DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 91%3906995	DISEASES ASSOCIATED WITH O-GLYCOSYLATION OF PROTEINS%REACTOME DATABASE ID RELEASE 91%3906995		59	-0.43119365	-1.5944499	0.0121654505	0.25837857	1.0	1675	tags=24%, list=11%, signal=27%	
CEREBELLUM DEVELOPMENT%GOBP%GO:0021549	CEREBELLUM DEVELOPMENT%GOBP%GO:0021549		17	-0.57441014	-1.5937574	0.029885057	0.25691998	1.0	1783	tags=35%, list=12%, signal=40%	
EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704	EMBRYONIC SKELETAL SYSTEM MORPHOGENESIS%GOBP%GO:0048704		30	-0.49786234	-1.5915047	0.010282776	0.25879362	1.0	3239	tags=37%, list=22%, signal=47%	
SYNTHESIS OF GLYCOSYLPHOSPHATIDYLINOSITOL (GPI)%REACTOME%R-HSA-162710.6	SYNTHESIS OF GLYCOSYLPHOSPHATIDYLINOSITOL (GPI)%REACTOME%R-HSA-162710.6		16	-0.5901915	-1.5890917	0.025	0.26098523	1.0	2434	tags=44%, list=16%, signal=52%	
XENOBIOTIC TRANSPORT%GOBP%GO:0042908	XENOBIOTIC TRANSPORT%GOBP%GO:0042908		33	-0.49263787	-1.5883532	0.009708738	0.25962526	1.0	1830	tags=36%, list=12%, signal=41%	
CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098703	CALCIUM ION IMPORT ACROSS PLASMA MEMBRANE%GOBP%GO:0098703		20	-0.5440479	-1.5882455	0.030303031	0.2571576	1.0	3939	tags=45%, list=27%, signal=61%	
COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199	COLLAGEN FIBRIL ORGANIZATION%GOBP%GO:0030199		42	-0.4670284	-1.5826116	0.0121654505	0.26596305	1.0	1998	tags=24%, list=14%, signal=27%	
NEUROMUSCULAR PROCESS%GOBP%GO:0050905	NEUROMUSCULAR PROCESS%GOBP%GO:0050905		33	-0.48579264	-1.5824498	0.02631579	0.26348233	1.0	997	tags=27%, list=7%, signal=29%	
CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086001	CARDIAC MUSCLE CELL ACTION POTENTIAL%GOBP%GO:0086001		42	-0.4533264	-1.5808929	0.009280742	0.2639115	1.0	1693	tags=36%, list=11%, signal=40%	
GLIAL CELL ACTIVATION%GOBP%GO:0061900	GLIAL CELL ACTIVATION%GOBP%GO:0061900		22	-0.53729683	-1.5808471	0.016317016	0.26139507	1.0	3443	tags=41%, list=23%, signal=53%	
MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762	MESENCHYMAL CELL DIFFERENTIATION%GOBP%GO:0048762		103	-0.38698778	-1.5797303	0.0	0.26122048	1.0	2378	tags=32%, list=16%, signal=38%	
REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601	REGULATION OF NEUROTRANSMITTER RECEPTOR ACTIVITY%GOBP%GO:0099601		16	-0.58673483	-1.5795058	0.034965035	0.25915748	1.0	1082	tags=31%, list=7%, signal=34%	
ECM PROTEOGLYCANS%REACTOME%R-HSA-3000178.6	ECM PROTEOGLYCANS%REACTOME%R-HSA-3000178.6		46	-0.45608672	-1.5793108	0.0025510204	0.25702432	1.0	2106	tags=33%, list=14%, signal=38%	
CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007	CARDIAC MUSCLE CELL DIFFERENTIATION%GOBP%GO:0055007		39	-0.4637699	-1.5776587	0.015037594	0.25776464	1.0	1821	tags=36%, list=12%, signal=41%	
